u,x1,x2
-0.7349257315723101,-0.10837363093077128 -0.18714157111045174 137.1931987491594,-0.10530236925526505 0.04954939559699202 110.21717272527329
-0.4470585108395255,-0.10530236925526505 0.04954939559699202 110.21717272527329,-0.09258670037906196 0.2270461153202618 89.17330200079796
-0.0776112568449836,-0.09258670037906196 0.2270461153202618 89.17330200079796,-0.07667282665215581 0.29782511715828003 77.15446516932155
0.3026732489750056,-0.07667282665215581 0.29782511715828003 77.15446516932155,-0.0612736731391455 0.2813496074672086 75.33865754137159
0.5386870173179268,-0.0612736731391455 0.2813496074672086 75.33865754137159,-0.05193236947168119 0.17966456995152452 81.1709006717268
0.6471819837890778,-0.05193236947168119 0.17966456995152452 81.1709006717268,-0.04904170431259398 0.05077882624091886 90.74427163259037
0.5531792605076487,-0.04904170431259398 0.05077882624091886 90.74427163259037,-0.05245773117273883 -0.0647567984666041 100.06344330041998
0.357631443150761,-0.05245773117273883 -0.0647567984666041 100.06344330041998,-0.060147972947140416 -0.14348437958106044 105.43701034743931
0.12500832661330563,-0.060147972947140416 -0.14348437958106044 105.43701034743931,-0.06899097795284964 -0.1666535640372173 105.1990019968611
-0.09828943778573451,-0.06899097795284964 -0.1666535640372173 105.1990019968611,-0.07596715659615962 -0.1323210413154763 99.17236480570519
-0.24866581590225523,-0.07596715659615962 -0.1323210413154763 99.17236480570519,-0.07844059908983805 -0.0508946942746549 88.81970350911126
-0.29108151070822197,-0.07844059908983805 -0.0508946942746549 88.81970350911126,-0.07519415169496278 0.053638198222630384 77.09853957516323
-0.21020560838243263,-0.07519415169496278 0.053638198222630384 77.09853957516323,-0.06894537621315384 0.12126200434133018 66.35098764240395
-0.025469938470675024,-0.06894537621315384 0.12126200434133018 66.35098764240395,-0.059000388887906215 0.17384272431272435 59.42996720678683
0.11152587049992851,-0.059000388887906215 0.17384272431272435 59.42996720678683,-0.05085533057759116 0.16113245067740922 56.74495700139603
0.28373413217317034,-0.05085533057759116 0.16113245067740922 56.74495700139603,-0.04373825650690396 0.12527583532457243 58.26742098793362
0.31728599828198084,-0.04373825650690396 0.12527583532457243 58.26742098793362,-0.041860104636263606 0.04658219743075022 61.887432184956324
0.3200845454985937,-0.041860104636263606 0.04658219743075022 61.887432184956324,-0.04137298168967165 -0.0022879413640944993 66.08736248700214
0.18336398737130272,-0.04137298168967165 -0.0022879413640944993 66.08736248700214,-0.04477613073113397 -0.053203341170154225 68.07021922205567
0.1075276626093365,-0.04477613073113397 -0.053203341170154225 68.07021922205567,-0.04678191065921407 -0.051060749766746724 67.61978734663684
-0.03271601221928333,-0.04678191065921407 -0.051060749766746724 67.61978734663684,-0.04962762145202305 -0.04486917674338385 64.40941825769107
-0.05257350919928916,-0.04962762145202305 -0.04486917674338385 64.40941825769107,-0.048889052956037904 0.0001317910324738769 59.448673616363564
-0.09467118486078774,-0.048889052956037904 0.0001317910324738769 59.448673616363564,-0.04770726639644347 0.02907117915221532 53.95482548678742
-0.021397006745636993,-0.04770726639644347 0.02907117915221532 53.95482548678742,-0.043967004916930084 0.061523825135285565 49.34528881685445
0.014017827597783361,-0.043967004916930084 0.061523825135285565 49.34528881685445,-0.039606692760950885 0.08028986442503472 45.93063029171533
0.09215890016283801,-0.039606692760950885 0.08028986442503472 45.93063029171533,-0.03614507971647659 0.06789591019518583 44.57775328207584
0.1543259884189574,-0.03614507971647659 0.06789591019518583 44.57775328207584,-0.03254559769174986 0.05880861308071625 44.722649908747215
0.15023451571174237,-0.03254559769174986 0.05880861308071625 44.722649908747215,-0.03188608771609945 0.02114346112717095 45.45400602942277
0.167910980522734,-0.03188608771609945 0.02114346112717095 45.45400602942277,-0.03183571542457317 -0.004365257901903813 46.81302008069494
0.09160863537345815,-0.03183571542457317 -0.004365257901903813 46.81302008069494,-0.03235026876784048 -0.011970244036649346 46.76930570500477
0.04293502000529548,-0.03235026876784048 -0.011970244036649346 46.76930570500477,-0.03373714118021567 -0.021854604838525426 45.494151081966606
0.019092575684335922,-0.03373714118021567 -0.021854604838525426 45.494151081966606,-0.034095773517681595 -0.011701738347145847 43.60486718941779
-0.029623493564136294,-0.034095773517681595 -0.011701738347145847 43.60486718941779,-0.03319689108516901 0.013185268097108686 40.4741509278859
-0.02505088736016098,-0.03319689108516901 0.013185268097108686 40.4741509278859,-0.031885233725649026 0.02667895185526008 37.210244585309546
0.017430297419951835,-0.031885233725649026 0.02667895185526008 37.210244585309546,-0.02962035783999487 0.03872639251408883 34.97214275441708
0.036134199115911037,-0.02962035783999487 0.03872639251408883 34.97214275441708,-0.02697686209774018 0.046923699499879866 33.19585132607907
0.07001613068881485,-0.02697686209774018 0.046923699499879866 33.19585132607907,-0.02479996786716669 0.04101564192137249 32.206113685664334
0.10260795359311137,-0.02479996786716669 0.04101564192137249 32.206113685664334,-0.023979741133537597 0.018637324455444745 32.27172959957062
0.10335296283825884,-0.023979741133537597 0.018637324455444745 32.27172959957062,-0.024011601798628025 -0.0007487042737925696 32.82655363361437
0.059474212028665735,-0.024011601798628025 -0.0007487042737925696 32.82655363361437,-0.02355277927498275 0.0025889029199160623 32.494861564325966
0.017763801723668038,-0.02355277927498275 0.0025889029199160623 32.494861564325966,-0.02409906008191994 -0.004288236320208706 31.182833314445112
0.02776877041996012,-0.02409906008191994 -0.004288236320208706 31.182833314445112,-0.02399893784981352 -0.0015422737921637801 29.786174196562843
-0.005238782728919922,-0.02399893784981352 -0.0015422737921637801 29.786174196562843,-0.023615776757226887 0.007329330307633525 28.153737538463364
-0.009291318374090057,-0.023615776757226887 0.007329330307633525 28.153737538463364,-0.022228004513347048 0.02258788123514556 25.966588218469873
0.002216643874673463,-0.022228004513347048 0.02258788123514556 25.966588218469873,-0.020478409856534974 0.03224840145942565 24.116874751170084
0.034873981945510196,-0.020478409856534974 0.03224840145942565 24.116874751170084,-0.019151900187005442 0.027042297427340812 22.737915914607733
0.060881779528109414,-0.019151900187005442 0.027042297427340812 22.737915914607733,-0.018293166991525237 0.01677574572622348 22.404817221697332
0.051067980454613915,-0.018293166991525237 0.01677574572622348 22.404817221697332,-0.017906383067416876 0.00805764221705016 22.316249864306787
0.03301160371445355,-0.017906383067416876 0.00805764221705016 22.316249864306787,-0.016987593734737554 0.012856116031083588 21.68380010591803
0.015677876054283085,-0.016987593734737554 0.012856116031083588 21.68380010591803,-0.013664528600920203 0.04711399280112554 18.94962143262498
0.03150496435793701,-0.013664528600920203 0.04711399280112554 18.94962143262498,-0.01346755608239551 0.022000095265440254 16.61627866029395
0.125130350994839,-0.01346755608239551 0.022000095265440254 16.61627866029395,-0.013357953951589993 -0.0013265423383518127 17.109868036963295
0.048209388469567016,-0.013357953951589993 -0.0013265423383518127 17.109868036963295,-0.0135471749222055 -0.004083019230550528 17.69551683304477
-0.0018648958692102924,-0.0135471749222055 -0.004083019230550528 17.69551683304477,-0.014064125925257083 -0.006322523968718819 17.085576362515663
-0.005529000651777666,-0.014064125925257083 -0.006322523968718819 17.085576362515663,-0.01397896343746335 -0.0005045200606137968 15.855084673409443
-0.021380515661795607,-0.01397896343746335 -0.0005045200606137968 15.855084673409443,-0.013538062933165331 0.008462658695278564 14.249624821951427
-0.01691985624934625,-0.013538062933165331 0.008462658695278564 14.249624821951427,-0.012642879460337644 0.01672521689045273 12.69752455633607
-0.0043505828650802075,-0.012642879460337644 0.01672521689045273 12.69752455633607,-0.01131877302579986 0.023935600511653072 11.579902274391985
0.011790766514996387,-0.01131877302579986 0.023935600511653072 11.579902274391985,-0.010015266013735714 0.024853806144362868 10.928703319053099
0.03358390735054173,-0.010015266013735714 0.024853806144362868 10.928703319053099,-0.009144131584739191 0.017567862542103883 10.763699519445893
0.04411393936604424,-0.009144131584739191 0.017567862542103883 10.763699519445893,-0.008227894411350982 0.01452151480019426 10.746898547183516
0.03465895731175173,-0.008227894411350982 0.01452151480019426 10.746898547183516,-0.007837387845432241 0.008510492293864672 10.684702763441653
0.03697214745163691,-0.007837387845432241 0.008510492293864672 10.684702763441653,-0.006906439787311787 0.012377309897876202 10.572943900877423
0.026319584797597453,-0.006906439787311787 0.012377309897876202 10.572943900877423,-0.006548250630090891 0.008591378322002474 10.49939605299273
0.04439876147943611,-0.006548250630090891 0.008591378322002474 10.49939605299273,-0.006520560419725455 0.00027279435605037926 10.574201108413892
0.038589121506187596,-0.006520560419725455 0.00027279435605037926 10.574201108413892,-0.006525655622314689 -0.002195392825195661 10.77887952148469
0.019769128567301134,-0.006525655622314689 -0.002195392825195661 10.77887952148469,-0.006542521445633909 -0.0013293272236670575 10.565532872469154
0.01556333581599234,-0.006542521445633909 -0.0013293272236670575 10.565532872469154,-0.00652069772404876 -0.0003893141815421641 9.955162461008145
0.015664050753010472,-0.00652069772404876 -0.0003893141815421641 9.955162461008145,-0.006514656411654492 -0.00014582275581010514 9.310371904580268
0.013044383555762054,-0.006514656411654492 -0.00014582275581010514 9.310371904580268,-0.006058693549189472 0.0057881063169626995 8.716499890518147
0.008319037737695156,-0.006058693549189472 0.0057881063169626995 8.716499890518147,-0.006120962102755385 0.002115425224321915 8.172459886820858
0.022271136476058766,-0.006120962102755385 0.002115425224321915 8.172459886820858,-0.005625021525891925 0.0054453967507220305 7.943859348378492
0.008371860075271298,-0.005625021525891925 0.0054453967507220305 7.943859348378492,-0.00570477890663303 0.0016472808334105017 7.692547115065982
0.01960894430333273,-0.00570477890663303 0.0016472808334105017 7.692547115065982,-0.005664941687827706 -0.0004664997121530054 7.544667488154697
0.007663795288037838,-0.005664941687827706 -0.0004664997121530054 7.544667488154697,-0.005209713391974356 0.005676894515541193 7.167716809568088
0.0018390500070547267,-0.005209713391974356 0.005676894515541193 7.167716809568088,-0.004777204440306341 0.00844901921716398 6.448646393708887
0.01808584623410097,-0.004777204440306341 0.00844901921716398 6.448646393708887,-0.004314081295484513 0.008033886239431128 5.9768946038959765
0.023246946454333315,-0.004314081295484513 0.008033886239431128 5.9768946038959765,-0.003865442092573777 0.00748001675715698 5.6087048881773
0.023228504908549597,-0.003865442092573777 0.00748001675715698 5.6087048881773,-0.0034539810764790406 0.006991913287928242 5.555090171993546
0.023589882645798022,-0.0034539810764790406 0.006991913287928242 5.555090171993546,-0.003012058314099411 0.006926988714571514 5.4634415658849
0.02633281689221458,-0.003012058314099411 0.006926988714571514 5.4634415658849,-0.003037723898953498 0.0008813569219227347 5.445525448844967
0.03008497383743509,-0.003037723898953498 0.0008813569219227347 5.445525448844967,-0.0030349242116155814 -0.0016624831046194396 5.731400725889257
0.015321909252287429,-0.0030349242116155814 -0.0016624831046194396 5.731400725889257,-0.003040541479397877 -0.0010819307228205682 5.617749539902114
0.011695879867101668,-0.003040541479397877 -0.0010819307228205682 5.617749539902114,-0.0030599896089225434 -0.0007613260691912041 5.575514610690342
0.012067884276499137,-0.0030599896089225434 -0.0007613260691912041 5.575514610690342,-0.0030402781907392777 -0.0004630282223369749 5.323156605978198
0.012271482050477817,-0.0030402781907392777 -0.0004630282223369749 5.323156605978198,-0.003046088681502207 -0.0005087227289449236 5.156926659207178
0.011086953515223506,-0.003046088681502207 -0.0005087227289449236 5.156926659207178,-0.0025620579880013383 0.005627295163551062 4.753934815169539
0.009533562606193681,-0.0025620579880013383 0.005627295163551062 4.753934815169539,-0.0026129264494068184 0.0018895902536174925 4.3708051272593895
0.025850412212283933,-0.0026129264494068184 0.0018895902536174925 4.3708051272593895,-0.0020663007878539428 0.0055913752093398935 3.8295438278456695
0.013256634382804153,-0.0020663007878539428 0.0055913752093398935 3.8295438278456695,-0.002199128127298306 0.0010940495897312748 3.909038116355162
0.02330892073243783,-0.002199128127298306 0.0010940495897312748 3.909038116355162,-0.0016278504699084547 0.0055626685973299145 3.3123987083323088
0.011897685409390943,-0.0016278504699084547 0.0055626685973299145 3.3123987083323088,-0.0017291223948128103 0.0015786706984980753 3.021361681108131
0.023568745070868938,-0.0017291223948128103 0.0015786706984980753 3.021361681108131,-0.0017173004280830423 -0.0009846237444906944 3.1572460047038717
0.010624655361624555,-0.0017173004280830423 -0.0009846237444906944 3.1572460047038717,-0.001225985730440806 0.005592584229856083 2.62401192807317
0.005799362414213326,-0.001225985730440806 0.005592584229856083 2.62401192807317,-0.0012824461969823716 0.0022469914168430625 2.053643370720601
0.02215580166805422,-0.0012824461969823716 0.0022469914168430625 2.053643370720601,-0.0008276622284362108 0.004963681604529794 2.3199289641609764
0.008874737261465414,-0.0008276622284362108 0.004963681604529794 2.3199289641609764,-0.0008848080913578664 0.0012731623932456509 2.309999172617035
0.02234115769601227,-0.0008848080913578664 0.0012731623932456509 2.309999172617035,-0.0007811002905009682 -0.00021735848253486706 1.7718554093280408
0.01289928704950304,-0.0007811002905009682 -0.00021735848253486706 1.7718554093280408,-0.00034729014060877873 0.005547097050423213 1.349807210514125
0.005979665259577813,-0.00034729014060877873 0.005547097050423213 1.349807210514125,-0.00045564375589487744 0.001540200376514967 1.3835247012084961
0.02072580835420347,-0.00045564375589487744 0.001540200376514967 1.3835247012084961,-0.0004459317459219458 -0.0012834341571033433 1.9456436436510538
